Identifier,UniqueId,Name,Description,ReferencePointPeriods_0_StandardIdentifier,ReferencePointPeriods_0_IsMeasuredAgainstLocalAssumedDatum,ReferencePointPeriods_0_ValidFrom,ReferencePointPeriods_0_Unit,ReferencePointPeriods_0_Elevation,ReferencePointPeriods_0_Uncertainty,ReferencePointPeriods_0_MeasurementDirection,ReferencePointPeriods_0_AppliedTime,ReferencePointPeriods_0_AppliedByUser,PrimarySinceDate,ReferencePointPeriods_0_Comment,ReferencePointPeriods_1_IsMeasuredAgainstLocalAssumedDatum,ReferencePointPeriods_1_ValidFrom,ReferencePointPeriods_1_Unit,ReferencePointPeriods_1_Elevation,ReferencePointPeriods_1_MeasurementDirection,ReferencePointPeriods_1_AppliedTime,ReferencePointPeriods_1_AppliedByUser,Latitude,Longitude,ReferencePointPeriods_0_Method,DecommissionedDate,DecommissionedReason,ReferencePointPeriods_1_StandardIdentifier,ReferencePointPeriods_1_Comment,DisplayOrder
008225,ae6250e5e72a4c478865e7ab2a091989,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:44:32.3729120+00:00,admin,,,,,,,,,,,,,,,,,
008225,1645858a15d54e0eb6695c6829c9e569,Ref point is 3.17ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,3.17,,FromBottomToTop,2021-04-30T22:44:32.3879540+00:00,admin,,,,,,,,,,,,,,,,,
008226,7ced11ce7d42451fb9e7515961e9b8f9,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.4057500+00:00,admin,,,,,,,,,,,,,,,,,
008228,84d3eb4abedb486787fd00b6a3b983bd,Ref point is 1.08ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.08,,FromBottomToTop,2021-04-30T22:44:32.4217200+00:00,admin,,,,,,,,,,,,,,,,,
008229,09c128543ffb4ad99fbe88342d65638b,Ref point is 1.38ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.38,,FromBottomToTop,2021-04-30T22:44:32.4387110+00:00,admin,,,,,,,,,,,,,,,,,
008231,7510d2f4cce24167bfbda8c659d01f7d,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.4583490+00:00,admin,,,,,,,,,,,,,,,,,
008231,a3eca754828e4546a511d896596abe90,Ref point is 1.9ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.9,,FromBottomToTop,2021-04-30T22:44:32.4775010+00:00,admin,,,,,,,,,,,,,,,,,
008232,71bd1737e55a48bd9f6d0bd7de4e7afc,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.4965890+00:00,admin,,,,,,,,,,,,,,,,,
008233,ed2a2faef20c45e9bbbbee83340f762b,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.5143580+00:00,admin,,,,,,,,,,,,,,,,,
008234,c1d580771581408ea0cb46bb27e0c0e3,Ref point is 1.35ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.35,,FromBottomToTop,2021-04-30T22:44:32.5317800+00:00,admin,,,,,,,,,,,,,,,,,
008235,ae7a7d287f514888b8e86529c4e45749,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.5482780+00:00,admin,,,,,,,,,,,,,,,,,
008240,75656603254a4c23a735f388d48974e4,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.5649500+00:00,admin,,,,,,,,,,,,,,,,,
008241,d9c7dd3c249d46bdb096d9e7bc69b1be,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.5811980+00:00,admin,,,,,,,,,,,,,,,,,
008242,8dd9cbde4d9b423688dcc856aab6b7fd,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.5991148+00:00,admin,,,,,,,,,,,,,,,,,
008243,9563266575ee4da0b5c5558617ff7553,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.6156190+00:00,admin,,,,,,,,,,,,,,,,,
008244,1ed9eb338c344e2aba65e5ba6b006dcf,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.6336100+00:00,admin,,,,,,,,,,,,,,,,,
008245,a4ee206128794557b4ada96b05b75edb,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.6516790+00:00,admin,,,,,,,,,,,,,,,,,
008246,5cfe372961a345e39098d77275b1ed70,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.6690878+00:00,admin,,,,,,,,,,,,,,,,,
008247,a7183662424542f4a1cd19a84c77f0e0,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.6876400+00:00,admin,,,,,,,,,,,,,,,,,
008248,78a96756482c4f919cca703c72c395b4,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.7054592+00:00,admin,,,,,,,,,,,,,,,,,
008249,fa955b6f69d0431bbf79aac5ada122d2,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.7224450+00:00,admin,,,,,,,,,,,,,,,,,
008250,bcc82dd5cd6d42228a8e1ad98fac5a6d,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.7390690+00:00,admin,,,,,,,,,,,,,,,,,
008251,d48763a0d3434424ae55ffd24cf92989,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.7568950+00:00,admin,,,,,,,,,,,,,,,,,
008252,a1a2baff223e4959bcacced77b847b19,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.7738500+00:00,admin,,,,,,,,,,,,,,,,,
008253,90ff3058c94649a988d932be2d869518,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.7911940+00:00,admin,,,,,,,,,,,,,,,,,
008254,4bfa2754bd2b4881b0630012742b0a78,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.8088328+00:00,admin,,,,,,,,,,,,,,,,,
008255,067bc92121eb41819e42c5d866f2e2d7,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.8269910+00:00,admin,,,,,,,,,,,,,,,,,
008256,3cb9d34f896a44439a87ad02f8797d31,Ref point is 0.23ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.23,,FromBottomToTop,2021-04-30T22:44:32.8437500+00:00,admin,,,,,,,,,,,,,,,,,
008257,81ba3a0a5448429cb5c5b9ef6736e3e4,Ref point is 0.15ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.15,,FromBottomToTop,2021-04-30T22:44:32.8617340+00:00,admin,,,,,,,,,,,,,,,,,
008258,3bf6650c5b52495ab2d5304babb98dd3,Ref point is 0.18ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.18,,FromBottomToTop,2021-04-30T22:44:32.8806018+00:00,admin,,,,,,,,,,,,,,,,,
008268,d54aeb432152430fb802f9951c1c7a97,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:44:32.8990058+00:00,admin,,,,,,,,,,,,,,,,,
008270,187349706c014dcc85bf55e872e93bc8,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:44:32.9170740+00:00,admin,,,,,,,,,,,,,,,,,
008276,8b360aef11154caf8453576d6b7c800b,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.9339340+00:00,admin,,,,,,,,,,,,,,,,,
008283,129813ea7cec4a139d6b1a1b05c9e445,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:32.9512210+00:00,admin,,,,,,,,,,,,,,,,,
008284,8146496c88df4d3ab5383aa4e2b7f71a,Ref point is 1.9ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.9,,FromBottomToTop,2021-04-30T22:44:32.9690170+00:00,admin,,,,,,,,,,,,,,,,,
008285,519336fe7c9f4a809c53cd3cd73704e3,Ref point is 2.25ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.25,,FromBottomToTop,2021-04-30T22:44:32.9852828+00:00,admin,,,,,,,,,,,,,,,,,
008286,f0ac802a481b4f8cb5f9771925210d5b,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:33.0019690+00:00,admin,,,,,,,,,,,,,,,,,
008288,959e120eede04a649343a875d3e9ce77,Ref point is 0.93ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.93,,FromBottomToTop,2021-04-30T22:44:33.0201408+00:00,admin,,,,,,,,,,,,,,,,,
008289,ffc2170f53444c12ab07fd14ceceb029,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:33.0438900+00:00,admin,,,,,,,,,,,,,,,,,
008289,270900f87ca44452b260032e078b9b7c,Ref point is 1.33ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.33,,FromBottomToTop,2021-04-30T22:44:33.0627720+00:00,admin,,,,,,,,,,,,,,,,,
008289,f9785f959ba744e7aa11211cdfa67afa,Ref point is 1.4ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.4,,FromBottomToTop,2021-04-30T22:44:33.0850980+00:00,admin,,,,,,,,,,,,,,,,,
008290,a8b5671571594611b104dfe7db50d897,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:33.1039300+00:00,admin,,,,,,,,,,,,,,,,,
008290,7bbc1bc4052449408236a1c72a4bf2e1,Ref point is 1.2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.2,,FromBottomToTop,2021-04-30T22:44:33.1223820+00:00,admin,,,,,,,,,,,,,,,,,
008291,a6fc63112bb841139a693c516849b5af,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:33.1418100+00:00,admin,,,,,,,,,,,,,,,,,
008291,cf68ba33f5e04e51a95c824db7bba1a0,Ref point is 1.1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.1,,FromBottomToTop,2021-04-30T22:44:33.1600140+00:00,admin,,,,,,,,,,,,,,,,,
008291,462cdd20c5d14eb6942b1ececa55fdf2,Ref point is 1.54ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.54,,FromBottomToTop,2021-04-30T22:44:33.1748890+00:00,admin,,,,,,,,,,,,,,,,,
008292,d1ad9d4231d44ed79f052648770a6d4f,Ref point is 4.18ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,4.18,,FromBottomToTop,2021-04-30T22:44:33.1930562+00:00,admin,,,,,,,,,,,,,,,,,
008293,c750e2862c344ce0a86c63b225d93a1b,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:33.2110240+00:00,admin,,,,,,,,,,,,,,,,,
008294,e1dc7602e8be4deb912092c20f944568,Ref point is 0.95ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.95,,FromBottomToTop,2021-04-30T22:44:33.2298530+00:00,admin,,,,,,,,,,,,,,,,,
008295,c1f6ee268d4c4ec290231ab553d6b27a,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:33.2479260+00:00,admin,,,,,,,,,,,,,,,,,
008295,748393b13ad045d18f3d480c13bb3323,Ref point is 1.19ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.19,,FromBottomToTop,2021-04-30T22:44:33.2630400+00:00,admin,,,,,,,,,,,,,,,,,
008295,53071bf8cad9496396936e6c32547b48,Ref point is 1.2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.2,,FromBottomToTop,2021-04-30T22:44:33.2784790+00:00,admin,,,,,,,,,,,,,,,,,
008304,6381c63bbe7342acb4ae542eb4c6d19b,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:44:33.2960870+00:00,admin,,,,,,,,,,,,,,,,,
008305,4f9bc45291f9432e8bfd0c6dcd6e4740,Ref point is 1.8ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.8,,FromBottomToTop,2021-04-30T22:44:33.3127730+00:00,admin,,,,,,,,,,,,,,,,,
008305,446ca4db75fb4b49ae504c1f3e4fdae8,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:44:33.3276660+00:00,admin,,,,,,,,,,,,,,,,,
008307,df153d7abe434c01b552ced9acc8004c,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:33.3628180+00:00,admin,,,,,,,,,,,,,,,,,
008308,2de0e840b0a0445ab05bb51fee8c5ad5,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:33.3795180+00:00,admin,,,,,,,,,,,,,,,,,
008309,7f9f0d6e6b814ed7b42136e090dce1e3,Ref point is 1.6ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.6,,FromBottomToTop,2021-04-30T22:44:33.3976080+00:00,admin,,,,,,,,,,,,,,,,,
008310,ad9ce5abb50f485e90832500bfe36e85,Ref point is 2.05ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.05,,FromBottomToTop,2021-04-30T22:44:33.4167380+00:00,admin,,,,,,,,,,,,,,,,,
008311,926ed121faf248b9a07d2a5fe8da2d33,Ref point is 0.9ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.9,,FromBottomToTop,2021-04-30T22:44:33.4355380+00:00,admin,,,,,,,,,,,,,,,,,
008312,ab88c1dae52841aa9ce5fc7c132f9d33,Ref point is 1.55ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.55,,FromBottomToTop,2021-04-30T22:44:33.4551440+00:00,admin,,,,,,,,,,,,,,,,,
008314,51847f0eee394adda04cda6472138e2d,Ref point is 1.5ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.5,,FromBottomToTop,2021-04-30T22:44:33.4757290+00:00,admin,,,,,,,,,,,,,,,,,
008319,8b64c1da464942838f9eedcdc268c780,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:44:33.4936718+00:00,admin,,,,,,,,,,,,,,,,,
008320,e95d9a94c19c496294b843ca487ff4f0,Ref point is 2.33ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.33,,FromBottomToTop,2021-04-30T22:44:33.5102110+00:00,admin,,,,,,,,,,,,,,,,,
008322,437bfb52dfce46d89a0fe19a4592b2ca,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:44:33.5275310+00:00,admin,,,,,,,,,,,,,,,,,
008323,e3793e2eb8ce4e648a35c63a5da247ac,Ref point is 1.5ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.5,,FromBottomToTop,2021-04-30T22:44:33.5435930+00:00,admin,,,,,,,,,,,,,,,,,
008323,4e14906ab1df43f7bd096750d8dfc155,Ref point is 1ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1,,FromBottomToTop,2021-04-30T22:44:33.5583100+00:00,admin,,,,,,,,,,,,,,,,,
008324,402c9ef8613b452f8c03afb9f2b7fbc5,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:44:33.5784080+00:00,admin,,,,,,,,,,,,,,,,,
008325,efd54ddaff5c4253a9702fc1030597c3,Ref point is 3ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,3,,FromBottomToTop,2021-04-30T22:44:33.5949750+00:00,admin,,,,,,,,,,,,,,,,,
008326,89f65fe3c68b429c9b266c2502f0e403,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:44:33.6107978+00:00,admin,,,,,,,,,,,,,,,,,
008327,5f2070e110f94961a6985d9a32156302,Ref point is 3ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,3,,FromBottomToTop,2021-04-30T22:44:33.6276842+00:00,admin,,,,,,,,,,,,,,,,,
008328,023599dfa6074351b7564d62feecaa26,Ref point is 2.6ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.6,,FromBottomToTop,2021-04-30T22:44:33.6435210+00:00,admin,,,,,,,,,,,,,,,,,
008329,487c7d5aaa16467fb3afd57e04289d1e,Ref point is 0.89ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.89,,FromBottomToTop,2021-04-30T22:44:33.6594420+00:00,admin,,,,,,,,,,,,,,,,,
008330,ea527a39d70b4bb3a2dddf993fb64459,Ref point is 4ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,4,,FromBottomToTop,2021-04-30T22:44:33.6757060+00:00,admin,,,,,,,,,,,,,,,,,
008331,d4d5b3df96f74826b99f5398077cbaa7,Ref point is 2ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2,,FromBottomToTop,2021-04-30T22:44:33.6927062+00:00,admin,,,,,,,,,,,,,,,,,
008339,981d80a203a041779212db3556963f70,Ref point is 4ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,4,,FromBottomToTop,2021-04-30T22:44:33.7100200+00:00,admin,,,,,,,,,,,,,,,,,
008350,f95ab608c2794fb08b729d2b45628970,Ref point is 1.72ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.72,,FromBottomToTop,2021-04-30T22:44:33.7276600+00:00,admin,,,,,,,,,,,,,,,,,
008350,5a172a6d4c49436894c28d374abcbfe7,Ref point is 1.75ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.75,,FromBottomToTop,2021-04-30T22:44:33.7416192+00:00,admin,,,,,,,,,,,,,,,,,
008350,83145b5ceadc4fb0922c68665e08f7af,Ref point is 2.05ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.05,,FromBottomToTop,2021-04-30T22:44:33.7560350+00:00,admin,,,,,,,,,,,,,,,,,
008350,826056721b9e4377afea353eadfeb0cb,Ref point is 2.38ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.38,,FromBottomToTop,2021-04-30T22:44:33.7712500+00:00,admin,,,,,,,,,,,,,,,,,
008351,23ccde7f7f2049f98edb37a83e4a6ed9,Ref point is 2.46ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.46,,FromBottomToTop,2021-04-30T22:44:33.7871650+00:00,admin,,,,,,,,,,,,,,,,,
008351,346357faf42c42f183d431a22896db8d,Ref point is 2.82ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.82,,FromBottomToTop,2021-04-30T22:44:33.8024500+00:00,admin,,,,,,,,,,,,,,,,,
008351,ff7afd02779848cea33a1b8387747be8,Ref point is 2.83ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.83,,FromBottomToTop,2021-04-30T22:44:33.8174510+00:00,admin,,,,,,,,,,,,,,,,,
008352,f926e44379584ddabbee92d186c63395,Ref point is 3.43ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,3.43,,FromBottomToTop,2021-04-30T22:44:33.8337180+00:00,admin,,,,,,,,,,,,,,,,,
008353,5489d6a6c3db4d8fbd06b190a79cd613,Ref point is 1.75ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.75,,FromBottomToTop,2021-04-30T22:44:33.8506840+00:00,admin,,,,,,,,,,,,,,,,,
008356,43fde0f9afd64e4a8bed07fdb8371337,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:33.8684260+00:00,admin,,,,,,,,,,,,,,,,,
008357,47b5e84bc02a4e4f8aa0e7c6dc2f0a6d,Ref point is 1.24ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.24,,FromBottomToTop,2021-04-30T22:44:33.8864820+00:00,admin,,,,,,,,,,,,,,,,,
008358,b55ff2494e1f4de8b4d39b2a75b578dd,Ref point is 0.25ft below LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,-0.25,,FromBottomToTop,2021-04-30T22:44:33.9037760+00:00,admin,,,,,,,,,,,,,,,,,
008358,5e638b002c75479197ce7e5468fef540,Ref point is 1.9ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.9,,FromBottomToTop,2021-04-30T22:44:33.9176460+00:00,admin,,,,,,,,,,,,,,,,,
008359,db2a12873eff4ae582f282d95353dbbe,Ref point is 2.08ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.08,,FromBottomToTop,2021-04-30T22:44:33.9338860+00:00,admin,,,,,,,,,,,,,,,,,
008360,fa99bcc87f3a4f35a50148a32e6d5a7c,Ref point is 1.75ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.75,,FromBottomToTop,2021-04-30T22:44:33.9508728+00:00,admin,,,,,,,,,,,,,,,,,
008361,68df84a2272546988d070c1da48c6f6f,NGVD29 0ft,,NGVD29,FALSE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:45:00.9206050+00:00,admin,,,,,,,,,,,,,,,,,
008361,ba4791d55d0f421caf674fffed78166b,Ref point is 2.09ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.09,,FromBottomToTop,2021-04-30T22:44:33.9687230+00:00,admin,,,,,,,,,,,,,,,,,
008361,29108004136e4f5f9d314181854775bd,TO PVC casing,same as Ref point is 2.09ft above LSD,NGVD29,FALSE,2021-01-01T00:00:00.0000000+00:00,ft,188.87,,FromBottomToTop,2021-05-10T19:18:19.9306190+00:00,admin,,,,,,,,,,,,,,,,,1
008366,3808e702d5614a1d89973ce72fd6091f,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:33.9853000+00:00,admin,,,,,,,,,,,,,,,,,
008374,55acf44de9094412ab2beb1915cf5af5,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:34.0020950+00:00,admin,,,,,,,,,,,,,,,,,
008375,dfe5f0e0adb84912b7130bdb84582159,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:34.0228940+00:00,admin,,,,,,,,,,,,,,,,,
008405,5fa669976bc542e3add7ecb3c6ce9c22,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:34.0407450+00:00,admin,,,,,,,,,,,,,,,,,
008406,b459cff11d0346e2b886f5cbee20fd62,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:34.0595300+00:00,admin,,,,,,,,,,,,,,,,,
008407,e30e384e535141d49ec90001fc644ba1,Ref point is 1.58ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.58,,FromBottomToTop,2021-04-30T22:44:34.0799860+00:00,admin,,,,,,,,,,,,,,,,,
008411,f3372d34ab8e487f81e31cd27b9319bb,Ref point is 0.33ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0.33,,FromBottomToTop,2021-04-30T22:44:34.0982580+00:00,admin,,,,,,,,,,,,,,,,,
008415,1b60863185344f70b7a6704da38e6809,Ref point is 0ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:44:34.1160020+00:00,admin,,,,,,,,,,,,,,,,,
008418,43a2718ceb3e49eea44416c79c285329,NAVD88 0ft,,NAVD88,FALSE,0001-01-01T00:00:00.0000000+00:00,ft,0,,FromBottomToTop,2021-04-30T22:45:00.9359838+00:00,admin,,,,,,,,,,,,,,,,,
008418,75596160947e4fba9bc983807d67563f,Ref point is 1.95ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.95,,FromBottomToTop,2021-04-30T22:44:34.1344470+00:00,admin,,,,,,,,,,,,,,,,,
008418,85bc2d6ee20e4283a3fcb06b57374fcb,TO 4 inch steel casing,same as Ref point is 1.95ft above LSD,NAVD88,FALSE,2021-01-01T00:00:00.0000000+00:00,ft,21.3,,FromBottomToTop,2021-05-10T19:18:20.0257430+00:00,admin,,,,,,,,,,,,,,,,,1
008419,1a920f10059343728f904e7ba0eb243c,Ref point is 2.22ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,2.22,,FromBottomToTop,2021-04-30T22:44:34.1508150+00:00,admin,,,,,,,,,,,,,,,,,
008422,a70855810c6a4b86b918a7fcf59e1025,Ref point is 1.44ft above LSD,,,TRUE,0001-01-01T00:00:00.0000000+00:00,ft,1.44,,FromBottomToTop,2021-04-30T22:44:34.1683550+00:00,admin,,,,,,,,,,,,,,,,,
